Distance_m;Rayleigh_Peak_Amplitude;Brillouin_Peak_Amplitude;Rayleigh_Peak_Bin;Brillouin_Peak_Bin
59.60;0.177774;0.205869;104.0;205.000000
59.70;0.177344;0.206320;104.0;206.000000
59.80;0.176978;0.206748;103.0;206.000000
59.90;0.176724;0.207346;103.0;206.000000
60.00;0.176528;0.208017;103.0;207.000000
60.10;0.176759;0.208262;104.0;207.000000
60.20;0.177264;0.208419;104.0;207.000000
60.30;0.177991;0.208622;104.0;207.000000
60.40;0.179088;0.208838;104.0;207.000000
60.50;0.180454;0.209027;104.0;207.000000
60.60;0.181975;0.208815;104.0;207.000000
60.70;0.183595;0.208210;103.0;208.000000
60.80;0.185056;0.207448;103.0;208.000000
60.90;0.186247;0.206745;103.0;208.000000
61.00;0.187077;0.206393;103.0;208.000000
61.10;0.187438;0.206634;103.0;207.000000
61.20;0.187276;0.207300;104.0;207.000000
61.30;0.186790;0.208033;104.0;207.000000
61.40;0.185754;0.208924;104.0;207.000000
61.50;0.184428;0.209800;104.0;207.000000
61.60;0.182981;0.210711;104.0;207.000000
61.70;0.181098;0.211395;104.0;208.000000
61.80;0.178890;0.211499;104.0;208.000000
61.90;0.176400;0.210913;103.0;208.000000
62.00;0.173719;0.210180;103.0;208.000000
62.10;0.171046;0.209643;103.0;208.000000
62.20;0.168378;0.208956;103.0;208.000000
62.30;0.165888;0.207916;103.0;208.000000
62.40;0.163568;0.206738;104.0;208.000000
62.50;0.161670;0.205888;104.0;208.000000
62.60;0.160564;0.205447;104.0;207.000000
62.70;0.160271;0.205740;104.0;207.000000
62.80;0.160739;0.206721;104.0;208.000000
62.90;0.161954;0.207830;104.0;208.000000
63.00;0.163707;0.208532;104.0;208.000000
63.10;0.165514;0.209067;103.0;208.000000
63.20;0.167134;0.209662;103.0;208.000000
63.30;0.168821;0.210146;103.0;208.000000
63.40;0.170413;0.210370;103.0;208.000000
63.50;0.171958;0.210313;103.0;209.000000
63.60;0.173204;0.209968;104.0;209.000000
63.70;0.174238;0.209343;104.0;209.000000
63.80;0.174946;0.208581;104.0;208.000000
63.90;0.175456;0.207614;104.0;209.000000
64.00;0.175659;0.206739;104.0;208.000000
64.10;0.175923;0.206254;104.0;208.000000
64.20;0.176621;0.205908;103.0;208.000000
64.30;0.177531;0.206079;103.0;208.000000
64.40;0.178465;0.206462;103.0;208.000000
64.50;0.179788;0.206740;103.0;208.000000
64.60;0.181442;0.207105;103.0;208.000000
64.70;0.182766;0.207282;103.0;208.000000
64.80;0.183655;0.207407;104.0;208.000000
64.90;0.183991;0.207373;104.0;208.000000
65.00;0.183696;0.207438;104.0;208.000000
65.10;0.182851;0.207766;104.0;208.000000
65.20;0.182101;0.208082;104.0;208.000000
65.30;0.181581;0.207943;104.0;208.000000
65.40;0.181332;0.207204;104.0;208.000000
65.50;0.181711;0.206363;104.0;208.000000
65.60;0.182425;0.205631;104.0;208.000000
65.70;0.183116;0.205263;104.0;208.000000
65.80;0.184096;0.205180;104.0;208.000000
65.90;0.185176;0.205291;104.0;207.000000
66.00;0.185810;0.205499;104.0;207.000000
66.10;0.186039;0.205882;104.0;207.000000
66.20;0.185912;0.206040;104.0;206.000000
66.30;0.185755;0.205995;103.0;206.000000
66.40;0.185356;0.205801;103.0;206.000000
66.50;0.184777;0.205698;103.0;205.000000
66.60;0.183906;0.205685;103.0;205.000000
66.70;0.182783;0.205652;103.0;205.000000
66.80;0.182005;0.205878;104.0;204.000000
66.90;0.181577;0.206256;104.0;204.000000
67.00;0.181429;0.206703;104.0;204.000000
67.10;0.181454;0.206945;104.0;204.000000
67.20;0.181705;0.207077;104.0;204.000000
67.30;0.182001;0.207014;104.0;204.000000
67.40;0.182370;0.206691;104.0;205.000000
67.50;0.182667;0.206539;104.0;205.000000
67.60;0.182708;0.206599;104.0;205.000000
67.70;0.182527;0.206644;104.0;205.000000
67.80;0.181844;0.206838;104.0;205.000000
67.90;0.180644;0.207384;104.0;205.000000
68.00;0.179342;0.208041;104.0;206.000000
68.10;0.178056;0.208814;104.0;206.000000
68.20;0.176673;0.209398;104.0;206.000000
68.30;0.175429;0.209439;104.0;206.000000
68.40;0.174672;0.209129;104.0;206.000000
68.50;0.174325;0.208703;104.0;206.000000
68.60;0.174444;0.208458;104.0;206.000000
68.70;0.175089;0.208229;104.0;206.000000
68.80;0.176315;0.207855;104.0;206.000000
68.90;0.177998;0.207776;104.0;206.000000
69.00;0.179984;0.207388;103.0;207.000000
69.10;0.181909;0.206625;103.0;207.000000
69.20;0.183289;0.205789;103.0;208.000000
69.30;0.184101;0.205157;103.0;208.000000
69.40;0.184339;0.204641;103.0;209.000000
69.50;0.183979;0.204461;104.0;209.000000
69.60;0.183138;0.204442;104.0;209.000000
69.70;0.181866;0.204542;104.0;208.000000
69.80;0.180501;0.204823;104.0;208.000000
69.90;0.178838;0.205433;104.0;208.000000
70.00;0.177073;0.206035;103.0;208.000000
70.10;0.175120;0.206483;103.0;208.000000
70.20;0.172979;0.206630;103.0;207.000000
70.30;0.171156;0.206765;103.0;207.000000
70.40;0.169516;0.206967;104.0;207.000000
70.50;0.168222;0.207420;104.0;207.000000
70.60;0.167495;0.207773;104.0;207.000000
70.70;0.166852;0.208054;104.0;207.000000
70.80;0.166079;0.208466;103.0;208.000000
70.90;0.165331;0.208696;103.0;207.000000
71.00;0.164580;0.208854;103.0;207.000000
71.10;0.163949;0.208927;103.0;207.000000
71.20;0.163404;0.208960;103.0;207.000000
71.30;0.162865;0.209244;103.0;208.000000
71.40;0.162485;0.209667;103.0;208.000000
71.50;0.162601;0.209992;103.0;208.000000
71.60;0.163204;0.210039;103.0;208.000000
71.70;0.164214;0.209514;103.0;208.000000
71.80;0.165586;0.208469;103.0;208.000000
71.90;0.167252;0.207116;103.0;208.000000
72.00;0.169045;0.205819;103.0;208.000000
72.10;0.170743;0.204964;103.0;208.000000
72.20;0.172386;0.204358;103.0;208.000000
72.30;0.173995;0.204130;103.0;208.000000
72.40;0.175611;0.204495;103.0;208.000000
72.50;0.176930;0.205189;103.0;208.000000
72.60;0.177844;0.205830;103.0;207.000000
72.70;0.178386;0.206199;103.0;208.000000
72.80;0.178946;0.206314;103.0;208.000000
72.90;0.179501;0.206070;103.0;207.000000
73.00;0.180167;0.205836;103.0;207.000000
73.10;0.181033;0.205561;103.0;207.000000
73.20;0.182044;0.205418;103.0;206.000000
73.30;0.183289;0.205513;103.0;206.000000
73.40;0.184627;0.205971;103.0;206.000000
73.50;0.185912;0.206458;103.0;206.000000
73.60;0.186919;0.206727;103.0;207.000000
73.70;0.187447;0.206980;103.0;207.000000
73.80;0.187029;0.206995;103.0;207.000000
73.90;0.185952;0.206727;104.0;207.000000
74.00;0.184219;0.206203;104.0;207.000000
74.10;0.181953;0.205458;104.0;207.000000
74.20;0.179444;0.205053;103.0;207.000000
74.30;0.176606;0.204800;103.0;207.000000
74.40;0.173643;0.204634;103.0;207.000000
74.50;0.170576;0.204380;103.0;207.000000
74.60;0.167617;0.204098;104.0;208.000000
74.70;0.165378;0.204174;104.0;208.000000
74.80;0.163976;0.204347;104.0;208.000000
74.90;0.163333;0.205016;104.0;207.000000
75.00;0.163486;0.206083;104.0;207.000000
75.10;0.164269;0.207134;103.0;208.000000
75.20;0.165175;0.208344;103.0;208.000000
75.30;0.166224;0.209687;103.0;207.000000
75.40;0.167228;0.210768;103.0;207.000000
75.50;0.167960;0.211283;103.0;206.000000
75.60;0.168477;0.211380;103.0;206.000000
75.70;0.168890;0.211030;103.0;206.000000
75.80;0.169262;0.210266;103.0;206.000000
75.90;0.170029;0.209479;104.0;206.000000
76.00;0.171387;0.208899;104.0;206.000000
76.10;0.173091;0.208417;104.0;206.000000
76.20;0.175124;0.208224;104.0;206.000000
76.30;0.177515;0.208301;103.0;206.000000
76.40;0.179941;0.208326;103.0;206.000000
76.50;0.182089;0.208354;103.0;207.000000
76.60;0.183579;0.208667;103.0;207.000000
76.70;0.184036;0.209144;103.0;207.000000
76.80;0.183726;0.209553;103.0;207.000000
76.90;0.182569;0.209875;103.0;207.000000
77.00;0.180584;0.210346;103.0;206.000000
77.10;0.177905;0.210706;103.0;206.000000
77.20;0.174820;0.210832;103.0;206.000000
77.30;0.171635;0.210916;103.0;206.000000
77.40;0.168999;0.210935;103.0;206.000000
77.50;0.167007;0.210653;103.0;207.000000
77.60;0.165738;0.209835;104.0;207.000000
77.70;0.165195;0.208681;104.0;207.000000
77.80;0.165445;0.207782;103.0;207.000000
77.90;0.166126;0.207078;103.0;207.000000
78.00;0.166983;0.206486;103.0;207.000000
78.10;0.168069;0.206041;103.0;207.000000
78.20;0.169374;0.205535;103.0;207.000000
78.30;0.170651;0.204763;103.0;207.000000
78.40;0.171749;0.203851;103.0;207.000000
78.50;0.172324;0.203071;103.0;207.000000
78.60;0.172530;0.202971;104.0;207.000000
78.70;0.172267;0.203592;104.0;208.000000
78.80;0.171475;0.204815;103.0;208.000000
78.90;0.170297;0.206123;103.0;208.000000
79.00;0.168601;0.207352;103.0;209.000000
79.10;0.166880;0.208490;103.0;209.000000
79.20;0.165414;0.209365;103.0;208.000000
79.30;0.164371;0.209957;103.0;208.000000
79.40;0.163926;0.210137;103.0;208.000000
79.50;0.163970;0.210443;103.0;208.000000
79.60;0.164442;0.210695;103.0;208.000000
79.70;0.165360;0.210798;103.0;208.000000
79.80;0.166474;0.211125;103.0;208.000000
79.90;0.167343;0.211300;103.0;208.000000
80.00;0.167870;0.210925;103.0;208.000000
80.10;0.168229;0.210008;103.0;208.000000
80.20;0.168495;0.208930;103.0;207.000000
80.30;0.168964;0.208110;103.0;207.000000
80.40;0.169703;0.207434;103.0;207.000000
80.50;0.170718;0.207052;103.0;207.000000
80.60;0.172176;0.206920;103.0;207.000000
80.70;0.173920;0.207010;103.0;208.000000
80.80;0.175677;0.206900;103.0;208.000000
80.90;0.177177;0.206898;103.0;209.000000
81.00;0.178288;0.206731;103.0;208.000000
81.10;0.179104;0.206541;103.0;208.000000
81.20;0.179646;0.206339;103.0;208.000000
81.30;0.179916;0.206136;103.0;208.000000
81.40;0.179969;0.205962;104.0;207.000000
81.50;0.179726;0.205755;104.0;207.000000
81.60;0.179088;0.205560;104.0;207.000000
81.70;0.178360;0.205461;104.0;208.000000
81.80;0.177647;0.205381;104.0;208.000000
81.90;0.176847;0.205511;104.0;209.000000
82.00;0.176081;0.205732;104.0;209.000000
82.10;0.175494;0.205766;104.0;209.000000
82.20;0.175017;0.205691;104.0;209.000000
82.30;0.174547;0.205629;104.0;209.000000
82.40;0.174340;0.205944;104.0;209.000000
82.50;0.174418;0.206594;104.0;209.000000
82.60;0.174443;0.207064;103.0;209.000000
82.70;0.174068;0.207130;103.0;209.000000
82.80;0.173585;0.207316;103.0;209.000000
82.90;0.173017;0.207444;103.0;209.000000
83.00;0.172750;0.207316;103.0;209.000000
83.10;0.172844;0.207123;103.0;208.000000
83.20;0.172822;0.206764;103.0;208.000000
83.30;0.172571;0.206422;103.0;207.000000
83.40;0.172383;0.206141;104.0;207.000000
83.50;0.172450;0.206206;104.0;207.000000
83.60;0.172923;0.206383;104.0;207.000000
83.70;0.173972;0.206681;104.0;207.000000
83.80;0.175160;0.206972;104.0;207.000000
83.90;0.176401;0.207475;104.0;207.000000
84.00;0.177597;0.208026;104.0;207.000000
84.10;0.178625;0.208528;104.0;208.000000
84.20;0.179487;0.208776;104.0;208.000000
84.30;0.179834;0.208725;103.0;208.000000
84.40;0.179675;0.208345;103.0;208.000000
84.50;0.178634;0.208003;103.0;207.000000
84.60;0.176929;0.208008;103.0;207.000000
84.70;0.174868;0.208407;103.0;208.000000
84.80;0.172865;0.208788;103.0;207.000000
84.90;0.170839;0.209214;103.0;207.000000
85.00;0.168732;0.209659;103.0;206.000000
85.10;0.166782;0.209940;104.0;206.000000
85.20;0.165048;0.210217;104.0;206.000000
85.30;0.163698;0.210620;104.0;205.000000
85.40;0.162679;0.210890;104.0;205.000000
85.50;0.161988;0.210893;104.0;206.000000
85.60;0.161635;0.210654;104.0;206.000000
85.70;0.161702;0.210419;104.0;206.000000
85.80;0.162177;0.210660;104.0;207.000000
85.90;0.162701;0.211169;104.0;207.000000
86.00;0.163194;0.211543;104.0;207.000000
86.10;0.163964;0.212039;104.0;207.000000
86.20;0.165138;0.212595;104.0;207.000000
86.30;0.166921;0.213057;104.0;207.000000
86.40;0.168978;0.213115;104.0;207.000000
86.50;0.171225;0.212736;104.0;206.000000
86.60;0.173701;0.212019;104.0;206.000000
86.70;0.176475;0.211110;104.0;206.000000
86.80;0.179003;0.210320;104.0;206.000000
86.90;0.181159;0.209681;104.0;206.000000
87.00;0.182937;0.209157;104.0;206.000000
87.10;0.184450;0.208713;104.0;207.000000
87.20;0.185722;0.208377;104.0;207.000000
87.30;0.186473;0.208026;104.0;207.000000
87.40;0.186806;0.207638;104.0;207.000000
87.50;0.186802;0.207357;104.0;208.000000
87.60;0.186210;0.207294;104.0;208.000000
87.70;0.185469;0.207452;104.0;208.000000
87.80;0.184900;0.207633;104.0;208.000000
87.90;0.184525;0.207630;104.0;208.000000
88.00;0.184225;0.207536;104.0;208.000000
88.10;0.184098;0.207721;104.0;208.000000
88.20;0.183880;0.208119;104.0;208.000000
88.30;0.183457;0.208551;104.0;208.000000
88.40;0.182582;0.209051;103.0;209.000000
88.50;0.181509;0.209488;103.0;209.000000
88.60;0.179997;0.209621;103.0;210.000000
88.70;0.178234;0.209716;103.0;210.000000
88.80;0.176701;0.209502;103.0;209.000000
88.90;0.175936;0.209154;103.0;209.000000
89.00;0.176238;0.208627;103.0;209.000000
89.10;0.177546;0.208176;103.0;209.000000
89.20;0.179525;0.207821;103.0;209.000000
89.30;0.182147;0.207364;103.0;209.000000
89.40;0.185273;0.207013;103.0;209.000000
89.50;0.188625;0.206724;103.0;209.000000
89.60;0.191682;0.206341;103.0;209.000000
89.70;0.194104;0.206104;103.0;209.000000
89.80;0.195780;0.206020;103.0;209.000000
89.90;0.196833;0.205837;103.0;209.000000
90.00;0.197224;0.205761;104.0;208.000000
90.10;0.196818;0.205688;104.0;208.000000
90.20;0.195700;0.205515;104.0;208.000000
90.30;0.194030;0.205108;104.0;208.000000
90.40;0.191723;0.204580;104.0;208.000000
90.50;0.188587;0.203790;103.0;208.000000
90.60;0.184985;0.202932;103.0;207.000000
90.70;0.181171;0.202029;103.0;207.000000
90.80;0.177664;0.201313;103.0;207.000000
90.90;0.174693;0.200939;103.0;207.000000
91.00;0.172316;0.201005;103.0;208.000000
91.10;0.170663;0.201488;103.0;208.000000
91.20;0.169500;0.202283;104.0;208.000000
91.30;0.168738;0.203188;103.0;208.000000
91.40;0.168142;0.203915;103.0;208.000000
91.50;0.167569;0.204397;103.0;208.000000
91.60;0.166971;0.204665;103.0;208.000000
91.70;0.166302;0.204785;103.0;208.000000
91.80;0.165566;0.204871;103.0;207.000000
91.90;0.165207;0.205011;103.0;207.000000
92.00;0.164962;0.205470;103.0;208.000000
92.10;0.164626;0.206281;103.0;208.000000
92.20;0.164476;0.207294;103.0;208.000000
92.30;0.164748;0.208151;103.0;208.000000
92.40;0.165410;0.208679;103.0;208.000000
92.50;0.166448;0.208810;103.0;208.000000
92.60;0.167746;0.208474;103.0;208.000000
92.70;0.169213;0.207870;103.0;208.000000
92.80;0.170699;0.207527;103.0;208.000000
92.90;0.172011;0.207263;102.0;208.000000
93.00;0.173265;0.206648;102.0;208.000000
93.10;0.174619;0.205875;102.0;208.000000
93.20;0.175780;0.205191;102.0;208.000000
93.30;0.176482;0.204916;102.0;209.000000
93.40;0.176706;0.205064;103.0;209.000000
93.50;0.176550;0.205467;103.0;209.000000
93.60;0.175955;0.205914;103.0;209.000000
93.70;0.175215;0.206316;103.0;209.000000
93.80;0.174335;0.206669;104.0;209.000000
93.90;0.174002;0.206619;104.0;209.000000
94.00;0.174484;0.206480;104.0;209.000000
94.10;0.175459;0.206533;104.0;208.000000
94.20;0.177115;0.206591;104.0;208.000000
94.30;0.179588;0.206593;103.0;208.000000
94.40;0.182299;0.206599;103.0;208.000000
94.50;0.184819;0.206278;103.0;208.000000
94.60;0.186909;0.205871;103.0;208.000000
94.70;0.188362;0.205364;104.0;208.000000
94.80;0.189112;0.204399;104.0;209.000000
94.90;0.189341;0.203216;104.0;209.000000
95.00;0.189011;0.202407;104.0;209.000000
95.10;0.188215;0.202157;104.0;208.000000
95.20;0.187130;0.202164;104.0;208.000000
95.30;0.186110;0.201965;104.0;208.000000
95.40;0.185346;0.201743;104.0;208.000000
95.50;0.184700;0.201855;104.0;208.000000
95.60;0.184202;0.202356;104.0;208.000000
95.70;0.184149;0.202915;104.0;208.000000
95.80;0.184358;0.203117;104.0;208.000000
95.90;0.184943;0.203389;104.0;208.000000
96.00;0.185901;0.204086;104.0;207.000000
96.10;0.186750;0.205028;104.0;207.000000
96.20;0.187423;0.205763;104.0;207.000000
96.30;0.187680;0.206140;104.0;208.000000
96.40;0.187429;0.206519;104.0;208.000000
96.50;0.186725;0.206782;104.0;208.000000
96.60;0.185760;0.206942;103.0;208.000000
96.70;0.184933;0.206753;103.0;208.000000
96.80;0.184278;0.206297;103.0;209.000000
96.90;0.183892;0.205983;103.0;210.000000
97.00;0.183666;0.205898;103.0;210.000000
97.10;0.183638;0.205558;103.0;210.000000
97.20;0.183638;0.205043;103.0;210.000000
97.30;0.183547;0.204697;103.0;210.000000
97.40;0.183213;0.204852;103.0;211.000000
97.50;0.182616;0.205410;103.0;211.000000
97.60;0.182027;0.206050;103.0;211.000000
97.70;0.181498;0.206703;103.0;211.000000
97.80;0.181109;0.206908;103.0;211.000000
97.90;0.181014;0.206491;103.0;211.000000
98.00;0.181359;0.205886;103.0;211.000000
98.10;0.182125;0.205234;103.0;211.000000
98.20;0.183112;0.204442;103.0;211.000000
98.30;0.183972;0.203945;103.0;211.000000
98.40;0.184261;0.204194;103.0;211.000000
98.50;0.184041;0.204989;103.0;210.000000
98.60;0.183577;0.206177;103.0;210.000000
98.70;0.182689;0.207218;104.0;210.000000
98.80;0.181553;0.207820;104.0;210.000000
98.90;0.180305;0.208224;104.0;211.000000
99.00;0.178955;0.208660;104.0;211.000000
99.10;0.177620;0.208770;104.0;211.000000
99.20;0.176866;0.208477;104.0;210.000000
99.30;0.177034;0.207648;104.0;210.000000
99.40;0.177711;0.206540;104.0;210.000000
99.50;0.178564;0.205642;104.0;210.000000
99.60;0.179205;0.205070;104.0;209.000000
99.70;0.179645;0.204563;103.0;209.000000
99.80;0.179792;0.204401;103.0;209.000000
99.90;0.179910;0.204465;103.0;209.000000
100.00;0.179616;0.204527;103.0;209.000000
100.10;0.179127;0.204707;104.0;209.000000
100.20;0.178686;0.205106;104.0;209.000000
100.30;0.178233;0.205598;104.0;208.000000
100.40;0.177788;0.206244;104.0;208.000000
100.50;0.177260;0.207003;103.0;208.000000
100.60;0.176670;0.207882;103.0;208.000000
100.70;0.175941;0.208500;103.0;207.000000
100.80;0.175332;0.208713;103.0;207.000000
100.90;0.174839;0.208473;103.0;207.000000
101.00;0.174276;0.207856;103.0;207.000000
101.10;0.173958;0.207291;103.0;207.000000
101.20;0.174085;0.206499;104.0;207.000000
101.30;0.174643;0.205752;104.0;207.000000
101.40;0.175480;0.205371;104.0;207.000000
101.50;0.176253;0.205166;104.0;207.000000
101.60;0.176724;0.205125;104.0;207.000000
101.70;0.177053;0.205078;104.0;207.000000
101.80;0.177313;0.205312;104.0;207.000000
101.90;0.177735;0.205777;104.0;206.000000
102.00;0.178344;0.206363;104.0;207.000000
102.10;0.179174;0.207078;104.0;207.000000
102.20;0.180005;0.207880;103.0;206.000000
102.30;0.180833;0.208513;103.0;206.000000
102.40;0.181668;0.208791;103.0;206.000000
102.50;0.182638;0.208814;103.0;206.000000
102.60;0.183645;0.208965;103.0;206.000000
102.70;0.184655;0.209243;103.0;206.000000
102.80;0.185614;0.209382;103.0;206.000000
102.90;0.186609;0.209337;103.0;206.000000
103.00;0.187675;0.209347;103.0;207.000000
103.10;0.189009;0.209511;103.0;207.000000
103.20;0.190590;0.209483;103.0;208.000000
103.30;0.192326;0.209109;103.0;208.000000
103.40;0.194017;0.208453;103.0;208.000000
103.50;0.195370;0.207857;103.0;208.000000
103.60;0.196173;0.207358;103.0;208.000000
103.70;0.196131;0.207226;103.0;208.000000
103.80;0.195202;0.207313;103.0;208.000000
103.90;0.193367;0.207614;103.0;209.000000
104.00;0.190730;0.208037;103.0;209.000000
104.10;0.187634;0.208088;104.0;209.000000
104.20;0.184391;0.208116;104.0;208.000000
104.30;0.181591;0.207916;104.0;208.000000
104.40;0.179354;0.207439;104.0;208.000000
104.50;0.177603;0.206864;104.0;208.000000
104.60;0.176528;0.206446;104.0;208.000000
104.70;0.175716;0.206122;104.0;208.000000
104.80;0.174830;0.205800;104.0;208.000000
104.90;0.173904;0.205648;104.0;208.000000
105.00;0.172984;0.205446;104.0;208.000000
105.10;0.171992;0.205627;104.0;207.000000
105.20;0.170539;0.206256;104.0;207.000000
105.30;0.168915;0.207071;103.0;207.000000
105.40;0.167109;0.207469;103.0;206.000000
105.50;0.165273;0.207704;103.0;206.000000
105.60;0.163685;0.207849;103.0;206.000000
105.70;0.162280;0.207962;103.0;205.000000
105.80;0.161547;0.207844;103.0;205.000000
105.90;0.161586;0.207809;103.0;205.000000
106.00;0.162427;0.208114;103.0;205.000000
106.10;0.163643;0.208815;103.0;205.000000
106.20;0.164858;0.209446;103.0;205.000000
106.30;0.165951;0.209868;103.0;205.000000
106.40;0.167135;0.209986;103.0;205.000000
106.50;0.168088;0.209689;103.0;206.000000
106.60;0.168942;0.209237;103.0;206.000000
106.70;0.169342;0.208710;103.0;206.000000
106.80;0.169302;0.208318;103.0;206.000000
106.90;0.168917;0.208026;103.0;206.000000
107.00;0.168473;0.207794;103.0;207.000000
107.10;0.168489;0.208251;103.0;207.000000
107.20;0.168928;0.209040;103.0;207.000000
107.30;0.170139;0.209955;103.0;207.000000
107.40;0.171957;0.210587;103.0;207.000000
107.50;0.174084;0.210633;103.0;207.000000
107.60;0.176865;0.210493;103.0;208.000000
107.70;0.180190;0.210237;103.0;208.000000
107.80;0.183766;0.209910;103.0;208.000000
107.90;0.187497;0.209823;103.0;208.000000
108.00;0.190929;0.209918;103.0;207.000000
108.10;0.193688;0.209754;103.0;207.000000
108.20;0.195660;0.209341;103.0;207.000000
108.30;0.196763;0.208894;103.0;207.000000
108.40;0.197180;0.208357;103.0;207.000000
108.50;0.196789;0.207760;103.0;207.000000
108.60;0.195514;0.207194;103.0;207.000000
108.70;0.193872;0.206842;103.0;208.000000
108.80;0.191638;0.206405;103.0;208.000000
108.90;0.188803;0.205628;103.0;208.000000
109.00;0.186136;0.204950;103.0;209.000000
109.10;0.183996;0.204641;103.0;209.000000
109.20;0.182902;0.204893;103.0;209.000000
109.30;0.182473;0.205405;103.0;209.000000
109.40;0.182138;0.206160;103.0;209.000000
109.50;0.181983;0.207451;103.0;210.000000
